FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWx.d,LE,NP,R,GP,GPSA,NPSA,RSA,P_RSA,F0,FM,Yield,PropLipids,Final.prey.SA,Extension,Angle,Simpson
2706,96,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.114477806,0.00984375,,,,,,,,351,922,619,,,,,
2709,96,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.570411872,0.013682692,,,,,,,,494,1795,724,,,,,
2717,96,Inner Bay,Outer Bay,PCOM,PHY7,3,203.294445,33.92095,5.993182532,0.522778765,0.008971154,0.992762758,0.399223949,1.391986707,0.041036195,0.02926695,0.011769244,3.486731471,NA,NA,NA,,,,,
2718,96,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.142829912,0.006587629,,,,,,,,432,724,403,,,,,
2719,96,Inner Bay,Inner Bay,PCOM,PHY3,3,205.799999,25.90021,7.94588148,0.518254489,0.010825243,0.544914029,0.272482728,0.817396757,0.031559464,0.021038981,0.010520483,2.999811265,NA,NA,NA,,,,,
2721,96,Inner Bay,Inner Bay,PCOM,PHY3,3,100.7,16.76077,6.0080772,0.292361884,0.002916667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2727,96,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.444449995,0.013731959,,,,,,,,610,1754,652,,,,,
2733,96,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.235922061,0.004524272,,,,,,,,524,1624,677,,,,,
2734,96,Inner Bay,Inner Bay,PCOM,PHY3,3,115.777778,17.46589,6.628793494,0.274794703,0.001504854,0.336492815,0.154448396,0.490941211,0.028108571,0.019265712,0.008842859,3.178674714,NA,NA,NA,,,,,
2735,96,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.520298052,0.005916667,,,,,,,,502,1396,640,,,,,
2741,96,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.579887598,0.014990385,,,,,,,,418,1002,582,,,,,
2748,96,Inner Bay,Outer Bay,PCOM,PHY7,3,110.25,19.69312,5.598401878,0.365778846,0.004115385,0.391660805,0.177825655,0.56948646,0.028918041,0.019888205,0.009029837,3.202498875,NA,NA,NA,,,,,
2755,96,Inner Bay,Outer Bay,PCOM,PHY7,3,131.222222,17.44216,7.523278195,0.182201052,0.004520408,0.384207494,0.188987568,0.573195062,0.032862619,0.022027518,0.010835101,3.032977608,NA,NA,NA,,25.57022754,,,
2757,96,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.290137143,0.010886598,,,,,,,,468,1186,605,,,,,
2758,96,Inner Bay,Inner Bay,PCOM,PHY3,3,271.555556,15.07594,18.01251239,0.129934217,0.007961165,0.168501222,0.093975747,0.262476969,0.017410322,0.01117683,0.006233492,2.793028812,NA,NA,NA,,,,,
2762,50,Outer Bay,Outer Bay,PCOM,PHY7,3,131.133333,18.33034,7.153895291,0.511656892,0.009443299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2765,50,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.722877958,0.01322449,,,,,,,,456,1314,652,,,,,
2766,50,Outer Bay,Outer Bay,PCOM,PHY7,3,228.333333,19.36768,11.78940033,0.644876471,0.008557692,0.85292202,0.28121696,1.13413898,0.058558329,0.04403842,0.014519909,4.032967926,NA,NA,NA,,,,,
2770,50,Outer Bay,Inner Bay,PCOM,PHY3,3,325.288889,29.48005,11.03420411,0.482311552,0.007721649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2777,50,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.424225967,0.015395833,,,,,,,,454,1266,641,,,,,
2778,50,Outer Bay,Inner Bay,PCOM,PHY3,3,243.8,25.20865,9.671283468,0.395159121,0.008485437,0.488139916,0.270722292,0.758862208,0.030103247,0.019363985,0.010739262,2.803102036,NA,NA,NA,,,,,
2779,50,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.588719391,0.014948454,,,,,,,,387,1240,687,,,,,
2780,50,Outer Bay,Outer Bay,PCOM,PHY7,3,235.666667,33.15142,7.108795551,0.459199968,0.011942308,1.097839614,0.446358421,1.544198035,0.046580148,0.033115915,0.013464232,3.459547221,NA,NA,NA,,,,,
2783,50,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.242746379,0.011350515,,,,,,,,491,1356,637,,,,,
2785,50,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.688792145,0.013778846,,,,,,,,520,1392,626,,,,,
2798,50,Outer Bay,Inner Bay,PCOM,PHY3,3,354,27.59182,12.82988944,0.142610978,0.005854369,0.344436953,0.170541616,0.514978569,0.018664175,0.0124833,0.006180876,3.019665118,NA,NA,NA,,,,,
2805,50,Outer Bay,Inner Bay,PCOM,PHY3,3,258.411111,37.38892,6.911435554,0.54521245,0.011395833,0.810822699,0.564863892,1.375686591,0.036793964,0.021686176,0.015107788,2.435430217,NA,NA,NA,,4.243681461,,,
2815,50,Outer Bay,Inner Bay,PCOM,PHY3,3,161.333333,22.90684,7.043020032,0.509188949,0.0101875,0.28800065,0.239867618,0.527868268,0.023044133,0.012572692,0.010471441,2.200664985,NA,NA,NA,,,,,
2819,50,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.236715356,0.014010417,,,,,,,,550,1105,502,,,,,
2820,50,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.211113689,0.009339806,,,,,,,,526,1568,664,,,,,
2821,50,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.182127302,0.007650485,,,,,,,,533,1499,644,,,,,
2825,50,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.682914839,0.012326923,,,,,,,,586,1520,614,,,,,
2829,50,Outer Bay,Outer Bay,PCOM,PHY7,3,80.072222,37.76521,2.12026418,0.423424445,0.011644231,1.276432993,0.616514174,1.892947167,0.0501241,0.033799176,0.016324924,3.070403321,NA,NA,NA,,4.148438912,,,
2834,50,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.590789303,0.017479592,,,,,,,,459,1217,622,,,,,
2838,50,Outer Bay,Outer Bay,PCOM,PHY7,3,241.694444,24.68998,9.789171316,0.698222803,0.007692308,0.733236149,0.368960664,1.102196813,0.044641462,0.029697721,0.014943741,2.987301684,NA,NA,NA,,,,,
2843,55,Outer Bay,Inner Bay,MCAP,PHY1,3,317.25,36.83296,8.613209473,0.705466576,0.015412371,0.466824989,0.186042346,0.652867335,0.017725085,0.01267411,0.005050975,3.509240498,NA,NA,NA,,,,,
2844,55,Outer Bay,Inner Bay,MCAP,PHY1,3,237.365482,35.69392,6.650025607,0.908558731,0.014263158,0.496633172,0.220110863,0.716744035,0.020080284,0.013913663,0.006166621,3.256286515,NA,NA,NA,,,,,
2850,55,Outer Bay,Inner Bay,MCAP,PHY1,3,288.648648,40.90096,7.057258509,0.824150794,0.015610526,0.576091768,0.218176361,0.794268129,0.019419303,0.014085043,0.00533426,3.640486647,NA,NA,NA,,,,,
2852,55,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.778027698,0.008516854,,,,,,,,423,1194,645,,,,,
2855,55,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.607579914,0.007477273,,,,,,,,368,1119,671,,,,,
2863,55,Outer Bay,Outer Bay,MCAP,PHY5,3,517.222223,42.67393,12.12033255,0.479856041,0.007707865,0.739633001,0.322062027,1.061695028,0.024879242,0.017332198,0.007547044,3.296554511,NA,NA,NA,,,,,
2865,55,Outer Bay,Outer Bay,MCAP,PHY5,3,484.000002,41.31115,11.71596535,0.756392444,0.011652632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2868,55,Outer Bay,Outer Bay,MCAP,PHY5,3,261.144444,45.01981,5.800656289,0.713698365,0.020094737,0.886214118,0.371884149,1.258098267,0.027945437,0.019684981,0.008260456,3.38303816,NA,NA,NA,,,,,
2871,55,Outer Bay,Inner Bay,MCAP,PHY1,3,193.621622,26.26633,7.37147603,0.719906316,0.01656383,0.313067781,0.071161711,0.384229492,0.014628214,0.011918977,0.002709237,5.39938524,NA,NA,NA,,,,,
2878,55,Outer Bay,Inner Bay,MCAP,PHY1,3,343.2,52.02694,6.596582463,0.309562782,0.011747368,0.468452738,0.262824724,0.731277462,0.014055746,0.009004042,0.005051704,2.782376981,NA,NA,NA,,9.905124794,,,
2880,55,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.501767483,0.007625,,,,,,,,512,1394,632,,,,,
2881,55,Outer Bay,Outer Bay,MCAP,PHY5,3,NA,NA,NA,0.779393139,0.016044944,0.716232059,0.45262787,1.168859929,NA,NA,NA,NA,NA,NA,NA,,,,,
2882,55,Outer Bay,Outer Bay,MCAP,PHY5,3,386.25,49.14544,7.859325301,1.014117682,0.008810526,0.814284607,0.377153281,1.191437888,0.024243101,0.016568874,0.007674227,3.1590283,NA,NA,NA,,,,,
2887,55,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.974564496,0.013715789,,,,,,,,NA,NA,NA,,,,,
2888,55,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.786375467,0.008617978,,,,,,,,394,1099,641,,,,,
2890,55,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.40580803,0.012272727,,,,,,,,345,981,648,,,,,
2892,55,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,1.110763452,0.006613636,,,,,,,,485,1360,643,,,,,
2902,55,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.414242375,0.012181818,,,,,,,,482,1245,612,,,,,
2903,55,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.659907604,0.012170455,,,,,,,,476,1332,642,,,,,
2915,55,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.687195569,0.004853933,,,,,,,,309,887,651,,,,,
2922,56,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.451878451,0.009011236,,,,,,,,NA,NA,NA,,,,,
2923,56,Outer Bay,Inner Bay,PCOM,PHY3,3,355.666668,30.97504,11.48236348,0.305485068,0.009019417,0.460424604,0.286343325,0.746767929,0.024108699,0.014864375,0.009244325,2.607946,NA,NA,NA,,,,,
2929,56,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.118599725,0.002104167,,,,,,,,442,2920,677,,,,,
2933,56,Outer Bay,Inner Bay,PCOM,PHY3,3,327.8,45.31135,7.2343905,0.315794949,0.007029126,0.727192058,0.394008843,1.121200901,0.024744372,0.016048784,0.008695588,2.845623698,NA,NA,NA,,,,,
2935,56,Outer Bay,Inner Bay,PCOM,PHY3,3,233.527777,34.06672,6.855012076,0.326178725,0.014177083,0.540057332,0.313260826,0.853318158,0.025048439,0.01585293,0.009195509,2.723986171,NA,NA,NA,,,,,
2940,56,Outer Bay,Outer Bay,PCOM,PHY7,3,166.805555,26.26294,6.351366412,0.155250932,0.004319588,0.678601559,0.242316214,0.920917773,0.035065296,0.025838751,0.009226546,3.800479373,NA,NA,NA,,,,,
2943,56,Outer Bay,Outer Bay,PCOM,PHY7,3,186.811111,25.99174,7.187326089,0.513279858,0.013918367,0.591884025,0.27522788,0.867111905,0.033361056,0.022772005,0.010589052,3.150523504,NA,NA,NA,,,,,
2951,56,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.775523307,0.011479592,,,,,,,,639,1706,625,,,,,
2965,56,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.564369698,0.011538462,,,,,,,,436,1225,648,,,,,
2969,56,Outer Bay,Inner Bay,PCOM,PHY3,3,173.444445,46.5826,3.723374071,0.300173597,0.014106796,0.915673021,0.478635464,1.394308485,0.029931959,0.019656975,0.010274984,2.913090629,NA,NA,NA,,12.72291943,,,
2971,56,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.38455226,0.02009375,,,,,,,,556,1666,666,,,,,
2977,56,Outer Bay,Outer Bay,PCOM,PHY7,3,261.799999,34.84642,7.51296687,0.311968814,0.005355769,1.096345655,0.488856471,1.585202126,0.045491104,0.031462218,0.014028886,3.242673914,NA,NA,NA,,11.03891495,,,
2980,56,Outer Bay,Inner Bay,PCOM,PHY3,3,282.533334,44.65708,6.326731036,0.322372584,0.013907216,0.949288699,0.482949811,1.43223851,0.032071925,0.021257294,0.01081463,2.965605281,NA,NA,NA,,,,,
2984,56,Outer Bay,Outer Bay,PCOM,PHY7,3,267.166667,41.09758,6.500788295,0.467953269,0.015587629,0.873071042,0.529287612,1.402358654,0.034122658,0.021243855,0.012878802,2.649521021,NA,NA,NA,,,,,
2987,56,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.093167149,0.009484536,,,,,,,,463,1331,652,,,,,
2995,56,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.05805512,0.006145631,,,,,,,,584,1634,642,,,,,
2998,56,Outer Bay,Outer Bay,PCOM,PHY7,3,197.125,29.5648,6.667557366,0.282704231,0.005288462,0.831480705,0.303930651,1.135411356,0.038404162,0.028124009,0.010280152,3.735757984,NA,NA,NA,,,,,
3000,56,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.165552685,0.004886598,,,,,,,,628,1524,587,,,,,
3007,163,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.631180439,0.011728155,,,,,,,,308,495,690,,,,,
3013,163,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.892100184,0.013761364,,,,,,,,534,1500,644,,,,,
3016,163,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.746799154,0.012977273,,,,,,,,353,982,640,,,,,
3017,163,Inner Bay,Outer Bay,MCAP,PHY5,3,313.733334,50.5828,6.202371834,0.685021694,0.023269663,0.72100499,0.32115318,1.04215818,0.02060302,0.01425396,0.00634906,3.24505011,NA,NA,NA,,,,,
3024,163,Inner Bay,Inner Bay,MCAP,PHY1,3,707,95.99863,7.364688434,0.955126673,0.018319149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
3027,163,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.681730638,0.011927083,,,,,,,,444,1282,653,,,,,
3028,163,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.871781972,0.01605618,,,,,,,,323,975,668,,,,,
3033,163,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,1.118966755,0.007617978,,,,,,,,338,1003,663,,,,,
3036,163,Inner Bay,Inner Bay,MCAP,PHY1,3,410.2,71.48215,5.738495554,0.777464345,0.023159091,0.736180957,0.558337758,1.294518715,0.018109678,0.010298808,0.00781087,2.318522608,NA,NA,NA,,6.18336186,,,
3043,163,Inner Bay,Outer Bay,MCAP,PHY5,3,536.9,98.67334,5.441186039,0.81784558,0.01753125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
3044,163,Inner Bay,Outer Bay,MCAP,PHY5,3,378.333334,46.72837,8.096437646,0.926728813,0.014610526,0.893347692,0.429364534,1.322712226,0.028306406,0.019117887,0.009188519,3.080627582,NA,NA,NA,,,,,
3048,163,Inner Bay,Inner Bay,MCAP,PHY1,3,674.475,132.49876,5.090424997,0.580799918,0.017446809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
3055,163,Inner Bay,Outer Bay,MCAP,PHY5,3,238.455556,40.32805,5.912895764,0.951767104,0.015270833,0.67382712,0.358733434,1.032560554,0.025604029,0.016708646,0.008895383,2.878350486,NA,NA,NA,,7.472053157,,,
3058,163,Inner Bay,Inner Bay,MCAP,PHY1,3,748,115.79962,6.459433977,0.754304077,0.021946809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
3061,163,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.657409027,0.013821053,,,,,,,,486,1412,655,,,,,
3063,163,Inner Bay,Inner Bay,MCAP,PHY1,3,448.484848,52.02016,8.621366178,0.850518603,0.016886364,0.982992704,0.466657716,1.44965042,0.027867089,0.01889638,0.008970709,3.106453339,NA,NA,NA,,,,,
3064,163,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.680814322,0.01746875,,,,,,,,260,796,673,,,,,
3065,163,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.881284125,0.018022727,,,,,,,,344,1095,685,,,,,
3067,163,Inner Bay,Outer Bay,MCAP,PHY5,3,309.166668,67.51585,4.579171676,0.661583201,0.012213483,1.192646523,0.590371311,1.783017834,0.026408878,0.017664689,0.008744188,3.020163414,NA,NA,NA,,,,,
3068,163,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.803430619,0.006578947,,,,,,,,478,1356,647,,,,,
3083,24,Outer Bay,Inner Bay,MCAP,PHY1,3,163.621622,24.98152,6.549706423,0.479217873,0.01625,0.468474215,0.193213969,0.661688184,0.026487107,0.018752831,0.007734276,3.424639468,NA,NA,NA,,,,,
3084,24,Outer Bay,Outer Bay,MCAP,PHY5,3,529.083335,89.70679,5.897918485,0.388616475,0.000520833,2.0056276,0.845635534,2.851263134,0.031784251,0.02235759,0.009426661,3.371739975,NA,NA,NA,,,,,
3086,24,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.350712852,0.005734043,,,,,,,,419,1130,629,,,,,
3088,24,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.704070227,0.006707865,,,,,,,,356,974,634,,,,,
3090,24,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.78420132,0.015168539,,,,,,,,356,1013,648,,,,,
3093,24,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.397669705,0.008443182,,,,,,,,444,1154,615,,,,,
3094,24,Outer Bay,Inner Bay,MCAP,PHY1,3,219.675676,43.68415,5.028727261,0.617197199,0.014011364,0.554784834,0.219616112,0.774400946,0.017727275,0.012699911,0.005027364,3.526157252,NA,NA,NA,,,,,
3110,24,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.503467037,0.011157895,,,,,,,,439,1275,655,,,,,
3115,24,Outer Bay,Inner Bay,MCAP,PHY1,3,242.8,32.4124,7.49096025,0.56904779,0.010613636,0.390144546,0.208434439,0.598578985,0.018467592,0.012036892,0.006430701,2.87178543,NA,NA,NA,,,,,
3118,24,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.562893173,0.009614583,,,,,,,,345,1045,669,,,,,
3121,24,Outer Bay,Inner Bay,MCAP,PHY1,3,238.5,27.07315,8.809466205,0.065448793,0.013363636,0.414334697,0.226668736,0.641003433,0.023676722,0.015304266,0.008372455,2.827930505,NA,NA,NA,,5.860665149,,,
3126,24,Outer Bay,Outer Bay,MCAP,PHY5,3,184.305555,47.56231,3.875033719,0.577305246,0.012663158,1.108530991,0.424914586,1.533445577,0.032240772,0.023306921,0.008933851,3.608832522,NA,NA,NA,,,,,
3127,24,Outer Bay,Inner Bay,MCAP,PHY1,3,278.53,47.06737,5.917687774,0.669385396,0.011736842,0.729416422,0.272634097,1.002050519,0.021289707,0.015497284,0.005792423,3.67544093,NA,NA,NA,,,,,
3128,24,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.557098496,0.007315789,,,,,,,,441,1380,680,,,,,
3129,24,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.244289875,0.000772727,,,,,,,,373,990,623,,,,,
3136,24,Outer Bay,Outer Bay,MCAP,PHY5,3,1135.2,88.15078,12.87793483,0.625201751,0.014067416,1.421947771,0.933108041,2.355055812,0.026716222,0.016130859,0.010585363,2.523883311,NA,NA,NA,,5.936797534,,,
3142,24,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.490103113,0.007074468,,,,,,,,473,1291,633,,,,,
3143,24,Outer Bay,Outer Bay,MCAP,PHY5,3,390,100.09375,3.896347175,0.633677317,0.019157303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
3145,24,Outer Bay,Outer Bay,MCAP,PHY5,3,580,35.74138,16.22768903,0.420349706,0.008642105,0.626748548,0.270406099,0.897154647,0.025101287,0.017535656,0.007565631,3.317804777,NA,NA,NA,,,,,
3159,24,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.41948887,0.003284211,,,,,,,,421,1229,657,,,,,
3162,72,Inner Bay,Outer Bay,MCAP,PHY5,3,163.666667,22.62208,7.234819566,0.853513793,0.009629213,0.524601953,0.224892437,0.74949439,0.0331311,0.02318982,0.00994128,3.332679391,NA,NA,NA,,,,,
3163,72,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.63912571,0.006329787,,,,,,,,279,836,666,,,,,
3165,72,Inner Bay,Inner Bay,MCAP,PHY1,3,279.93,52.08457,5.374528387,0.536057712,0.009454545,0.58647905,0.27416284,0.86064189,0.01652393,0.01126013,0.0052638,3.13916318,NA,NA,NA,,12.78689639,,,
3167,72,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.637867358,0.012084211,,,,,,,,429,1362,685,,,,,
3172,72,Inner Bay,Outer Bay,MCAP,PHY5,3,131.666666,15.40477,8.547136114,0.211470425,0.010696629,0.380230419,0.132419715,0.512650134,0.033278662,0.024682642,0.00859602,3.871403393,NA,NA,NA,,,,,
3174,72,Inner Bay,Outer Bay,MCAP,PHY6,3,NA,NA,NA,3.853921145,NA,,,,,,,,NA,NA,NA,,,,,
3177,72,Inner Bay,Outer Bay,MCAP,PHY5,3,1062.5,45.81307,23.19207161,0.453189382,0.002378947,0.511932367,0.308213538,0.820145905,0.017902007,0.011174374,0.006727633,2.660966518,NA,NA,NA,,,,,
3178,72,Inner Bay,Outer Bay,MCAP,PHY5,3,310.133333,34.8532,8.898274276,0.909010931,0.015,0.735509608,0.408920169,1.144429777,0.032835716,0.021103073,0.011732643,2.798663074,NA,NA,NA,,6.599107112,,,
3180,72,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.5196114,0.004106383,,,,,,,,533,1477,639,,,,,
3190,72,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.109864385,NA,,,,,,,,411,1294,682,,,,,
3194,72,Inner Bay,Inner Bay,MCAP,PHY6,3,,,,NA,0.011359551,,,,,,,,452,1211,626,,,,,
3199,72,Inner Bay,Inner Bay,MCAP,PHY1,3,337.05,52.30153,6.444362144,0.646772725,0.01825,0.873593109,0.283156201,1.15674931,0.022116931,0.016703012,0.005413918,4.085198579,NA,NA,NA,,,,,
3201,72,Inner Bay,Outer Bay,MCAP,PHY5,3,129.305555,17.1235,7.551350775,0.216825671,0.00859375,0.463811228,0.167467379,0.631278607,0.036866214,0.02708624,0.009779974,3.769561635,NA,NA,NA,,,,,
3205,72,Inner Bay,Inner Bay,MCAP,PHY1,3,66.945455,9.69601,6.90443337,0.088442495,0.001744681,0.157880093,0.075670592,0.233550685,0.024087298,0.016282996,0.007804302,3.086412817,NA,NA,NA,,,,,
3207,72,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.722551643,0.010968421,,,,,,,,437,1314,667,,,,,
3216,72,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.848928273,0.011022472,,,,,,,,376,1173,679,,,,,
3217,72,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.19072713,NA,,,,,,,,248,753,670,,,,,
3218,72,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.844787137,0.012595506,,,,,,,,255,869,706,,,,,
3221,72,Inner Bay,Inner Bay,MCAP,PHY1,3,315.257732,51.87439,6.077328948,0.684274223,0.008079545,1.072030706,0.308723787,1.380754493,0.026617267,0.020665895,0.005951372,4.472459043,NA,NA,NA,,,,,
3241,170,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.440228195,NA,,,,,,,,492,1365,639,,,,,
3256,170,Inner Bay,Outer Bay,MCAP,PHY5,3,,,,NA,NA,,,,,,,,NA,NA,NA,,,,,
3260,170,Inner Bay,Inner Bay,MCAP,PHY1,3,260.304568,38.73136,6.720770146,0.640364321,0.023613636,0.657994048,0.198604154,0.856598202,0.022116399,0.016988664,0.005127735,4.313093079,NA,NA,NA,,,,,
3262,170,Inner Bay,Inner Bay,MCAP,PHY1,3,337.297298,39.87379,8.459123098,0.167932215,0.004273684,0.624014877,0.349931266,0.973946143,0.024425723,0.015649751,0.008775972,2.783249848,NA,NA,NA,,,,,
3272,170,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.812479019,0.006357895,,,,,,,,595,1512,606,,,,,
3273,170,Inner Bay,Inner Bay,MCAP,PHY1,3,414.425,41.71117,9.935587997,0.442639562,0.0154,0.790063689,0.469626547,1.259690236,0.030200309,0.018941298,0.011259012,2.682323314,NA,NA,NA,,15.87104845,,,
3279,170,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.353159401,0.004258427,,,,,,,,396,1181,664,,,,,
3280,170,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.759031511,0.012920455,,,,,,,,433,1209,641,,,,,
3282,170,Inner Bay,Inner Bay,MCAP,PHY1,3,348.648648,43.4977,8.015335248,0.932256462,0.018556818,0.596711285,0.208666508,0.805377793,0.018515411,0.013718226,0.004797185,3.85964092,NA,NA,NA,,,,,
3283,170,Inner Bay,Outer Bay,MCAP,PHY5,3,432.555555,59.10187,7.318813347,0.609939179,0.011802083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
3285,170,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.34615706,0.001989474,,,,,,,,451,1128,600,,,,,
3296,170,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.123856681,NA,,,,,,,,474,1316,639,,,,,
3299,170,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.316608165,0.008261364,,,,,,,,336,997,662,,,,,
3301,170,Inner Bay,Outer Bay,MCAP,PHY5,3,,,,NA,NA,,,,,,,,NA,NA,NA,,,,,
3302,170,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.289653464,0.006795455,,,,,,,,294,837,648,,,,,
3308,170,Inner Bay,Inner Bay,MCAP,PHY1,3,448.4,88.29655,5.078341113,0.830751788,0.016795455,0.94754416,0.310042606,1.257586766,0.014242762,0.010731384,0.003511378,4.056174028,NA,NA,NA,,,,,
3311,170,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.569284388,0.006322917,,,,,,,,427,1159,631,,,,,
3313,170,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.752029196,0.016340909,,,,,,,,440,1212,636,,,,,
3315,170,Inner Bay,Outer Bay,MCAP,PHY5,3,184.000001,34.27351,5.368577686,0.297561032,0.009842697,0.913034782,0.322840504,1.235875286,0.036059198,0.026639664,0.009419534,3.828129589,NA,NA,NA,,,,,
3319,170,Inner Bay,Outer Bay,MCAP,PHY5,3,216.694444,50.74213,4.270503505,0.262373783,0.023336842,0.969997191,0.446237951,1.416235142,0.027910439,0.01911621,0.00879423,3.173721865,NA,NA,NA,,,,,
3321,71,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,1.112315558,NA,,,,,,,,414,1177,648,,,,,
3329,71,Inner Bay,Outer Bay,MCAP,PHY5,3,645.022221,68.60404,9.402102573,0.702584271,0.022449438,1.030798773,0.467862369,1.498661142,0.021845086,0.015025336,0.00681975,3.203209408,NA,NA,NA,,,,,
3331,71,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,1.080069821,0.012557895,,,,,,,,344,980,648,,,,,
3334,71,Inner Bay,Outer Bay,MCAP,PHY5,3,228.444444,35.08372,6.511408824,1.283923953,0.009168539,0.679840913,0.291741895,0.971582808,0.027693267,0.019377675,0.008315592,3.330282091,NA,NA,NA,,,,,
3336,71,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,1.264620252,0.012010638,,,,,,,,246,770,680,,,,,
3337,71,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.764281518,0.019159091,,,,,,,,308,928,668,,,,,
