"","DTTM","Site","pH","Temp","Sal","DO","TempCTD","Time","Date"
"8814",2016-11-25 23:45:00,"Inner Lagoon",8.03704,23.582,34.395,187.41337921875,24.40398,"23:45",2016-11-25
"8815",2016-11-26 00:00:00,"Inner Lagoon",8.03548,23.562,34.3876,186.6210154375,24.38958,"00:00",2016-11-26
"8816",2016-11-26 00:15:00,"Inner Lagoon",8.03358,23.558,34.3846,185.547442875,24.3811,"00:15",2016-11-26
"8817",2016-11-26 00:30:00,"Inner Lagoon",8.0336,23.558,34.362,185.5967294375,24.14416,"00:30",2016-11-26
"8818",2016-11-26 00:45:00,"Inner Lagoon",8.03146,23.58,34.363,184.9340705625,24.13634,"00:45",2016-11-26
"8819",2016-11-26 01:00:00,"Inner Lagoon",8.03026,23.57,34.3522,183.995685625,24.3503,"01:00",2016-11-26
"8820",2016-11-26 01:15:00,"Inner Lagoon",8.03068,23.556,34.3488,184.52188409375,24.34446,"01:15",2016-11-26
"8821",2016-11-26 01:30:00,"Inner Lagoon",8.03018,23.54,34.341,183.99787003125,24.1317,"01:30",2016-11-26
"8822",2016-11-26 01:45:00,"Inner Lagoon",8.02714,23.502,34.331,183.12590990625,24.1297,"01:45",2016-11-26
"8823",2016-11-26 02:00:00,"Inner Lagoon",8.0253,23.5,34.3224,183.1353611875,24.3154,"02:00",2016-11-26
"8824",2016-11-26 02:15:00,"Inner Lagoon",8.02732,23.51,34.329,184.04113365625,24.1018,"02:15",2016-11-26
"8825",2016-11-26 02:30:00,"Inner Lagoon",8.03066,23.49,34.3272,184.7108530625,24.28678,"02:30",2016-11-26
"8826",2016-11-26 02:45:00,"Inner Lagoon",8.031,23.456,34.3302,184.5183886875,24.28658,"02:45",2016-11-26
"8827",2016-11-26 03:00:00,"Inner Lagoon",8.0293,23.46,34.3634,184.0721734375,24.27806,"03:00",2016-11-26
"8828",2016-11-26 03:15:00,"Inner Lagoon",8.0281,23.46,34.37175,183.396313625,24.24386,"03:15",2016-11-26
"8829",2016-11-26 03:30:00,"Inner Lagoon",8.02726,23.444,34.4004,182.9069938125,24.21662,"03:30",2016-11-26
"8830",2016-11-26 03:45:00,"Inner Lagoon",8.02964,23.476,34.3304,184.24300690625,24.03516,"03:45",2016-11-26
"8831",2016-11-26 04:00:00,"Inner Lagoon",8.03256,23.43,34.4058,184.55922678125,24.11614,"04:00",2016-11-26
"8832",2016-11-26 04:15:00,"Inner Lagoon",8.02836,23.438,34.391,183.0093089375,24.0387,"04:15",2016-11-26
"8833",2016-11-26 04:30:00,"Inner Lagoon",8.02646,23.406,34.4064,181.34424584375,24.0139,"04:30",2016-11-26
"8834",2016-11-26 04:45:00,"Inner Lagoon",8.02386,23.438,34.3582,181.5876380625,24.0209,"04:45",2016-11-26
"8835",2016-11-26 05:00:00,"Inner Lagoon",8.02572,23.488,34.3658,182.69908965625,23.99216,"05:00",2016-11-26
"8836",2016-11-26 05:15:00,"Inner Lagoon",8.0264,23.43,34.3706,183.17860740625,23.97794,"05:15",2016-11-26
"8837",2016-11-26 05:30:00,"Inner Lagoon",8.02598,23.43,34.3756,182.82523459375,23.96036,"05:30",2016-11-26
"8838",2016-11-26 05:45:00,"Inner Lagoon",8.02474,23.44,34.3748,182.5232301875,24.10684,"05:45",2016-11-26
"8839",2016-11-26 06:00:00,"Inner Lagoon",8.02512,23.44,34.3756,181.89868534375,24.12616,"06:00",2016-11-26
"8840",2016-11-26 06:15:00,"Inner Lagoon",8.02308,23.46,34.396,180.5716714375,24.13282,"06:15",2016-11-26
"8841",2016-11-26 06:30:00,"Inner Lagoon",8.01986,23.45,34.408,179.75602075,24.14334,"06:30",2016-11-26
"8842",2016-11-26 06:45:00,"Inner Lagoon",8.01972,23.452,34.4334,179.29463571875,23.90714,"06:45",2016-11-26
"8843",2016-11-26 07:00:00,"Inner Lagoon",8.02158,23.48,34.4666,180.1486610625,23.89604,"07:00",2016-11-26
"8844",2016-11-26 07:15:00,"Inner Lagoon",8.02084,23.51,34.49,180.43441709375,24.13734,"07:15",2016-11-26
"8845",2016-11-26 07:30:00,"Inner Lagoon",8.02112,23.54,34.5082,180.605106375,24.09054,"07:30",2016-11-26
"8846",2016-11-26 07:45:00,"Inner Lagoon",8.02348,23.53,34.5076,180.85765303125,24.01712,"07:45",2016-11-26
"8847",2016-11-26 08:00:00,"Inner Lagoon",8.02424,23.576,34.5296,181.544213,23.92608,"08:00",2016-11-26
"8848",2016-11-26 08:15:00,"Inner Lagoon",8.0274,23.558,34.531,183.55133746875,23.9389,"08:15",2016-11-26
"8849",2016-11-26 08:30:00,"Inner Lagoon",8.03004,23.556,34.5254,184.88332128125,23.97528,"08:30",2016-11-26
"8850",2016-11-26 08:45:00,"Inner Lagoon",8.0331,23.42,34.3848,187.44184046875,24.01276,"08:45",2016-11-26
"8851",2016-11-26 09:00:00,"Inner Lagoon",8.03412,23.438,34.384,189.31232375,24.0027,"09:00",2016-11-26
"8852",2016-11-26 09:15:00,"Inner Lagoon",8.0363,23.468,34.3844,191.34739678125,24.01726,"09:15",2016-11-26
"8853",2016-11-26 09:30:00,"Inner Lagoon",8.03814,23.466,34.381,192.1375171875,24.03856,"09:30",2016-11-26
"8854",2016-11-26 09:45:00,"Inner Lagoon",8.04048,23.476,34.3964,192.303587125,24.05204,"09:45",2016-11-26
"8855",2016-11-26 10:00:00,"Inner Lagoon",8.0401,23.51,34.43175,192.12543684375,24.05306,"10:00",2016-11-26
"8856",2016-11-26 10:15:00,"Inner Lagoon",8.040825,23.51,34.436,193.0497093125,24.07834,"10:15",2016-11-26
"8857",2016-11-26 10:30:00,"Inner Lagoon",8.04384,23.528,34.4474,194.2743868125,24.0878,"10:30",2016-11-26
"8858",2016-11-26 10:45:00,"Inner Lagoon",8.04386,23.53,34.4306,195.02065978125,24.12392,"10:45",2016-11-26
"8859",2016-11-26 11:00:00,"Inner Lagoon",8.04424,23.512,34.4,196.22377515625,24.1225,"11:00",2016-11-26
"8860",2016-11-26 11:15:00,"Inner Lagoon",8.04572,23.52,34.3712,197.38507903125,24.12804,"11:15",2016-11-26
"8861",2016-11-26 11:30:00,"Inner Lagoon",8.04874,23.524,34.356,199.54305796875,24.13844,"11:30",2016-11-26
"8862",2016-11-26 11:45:00,"Inner Lagoon",8.04976,23.514,34.3028,199.393690375,24.0523,"11:45",2016-11-26
"8863",2016-11-26 12:00:00,"Inner Lagoon",8.04986,23.54,34.3162,199.0393960625,24.03184,"12:00",2016-11-26
"8864",2016-11-26 12:15:00,"Inner Lagoon",8.05018,23.518,34.3262,199.34992290625,24.03842,"12:15",2016-11-26
"8865",2016-11-26 12:30:00,"Inner Lagoon",8.049,23.576,34.2976,198.8920266875,24.0439,"12:30",2016-11-26
"8866",2016-11-26 12:45:00,"Inner Lagoon",8.04856,23.544,34.2904,198.872415,24.13258,"12:45",2016-11-26
"8867",2016-11-26 13:00:00,"Inner Lagoon",8.04924,23.53,34.299,198.3149554375,24.11552,"13:00",2016-11-26
"8868",2016-11-26 13:15:00,"Inner Lagoon",8.0493,23.604,34.3158,197.99444365625,24.20052,"13:15",2016-11-26
"8869",2016-11-26 13:30:00,"Inner Lagoon",8.05256,23.666,34.3226,199.83348359375,24.1267,"13:30",2016-11-26
"8870",2016-11-26 13:45:00,"Inner Lagoon",8.05308,23.692,34.3358,200.9490503125,24.21766,"13:45",2016-11-26
"8871",2016-11-26 14:00:00,"Inner Lagoon",8.05256,23.66,34.3514,199.76362084375,24.21278,"14:00",2016-11-26
"8872",2016-11-26 14:15:00,"Inner Lagoon",8.05344,23.742,34.353,200.06962990625,24.07174,"14:15",2016-11-26
"8873",2016-11-26 14:30:00,"Inner Lagoon",8.05402,23.658,34.3368,201.73576515625,24.12852,"14:30",2016-11-26
"8874",2016-11-26 14:45:00,"Inner Lagoon",8.05308,23.584,34.3186,199.4123389375,24.06772,"14:45",2016-11-26
"8875",2016-11-26 15:00:00,"Inner Lagoon",8.05188,23.684,34.3586,198.03958628125,24.1271,"15:00",2016-11-26
"8876",2016-11-26 15:15:00,"Inner Lagoon",8.05346,23.702,34.3758,198.7829321875,24.05846,"15:15",2016-11-26
"8877",2016-11-26 15:30:00,"Inner Lagoon",8.05506,23.7,34.398,197.88111778125,24.04118,"15:30",2016-11-26
"8878",2016-11-26 15:45:00,"Inner Lagoon",8.05538,23.746,34.4076,198.2280675,24.05918,"15:45",2016-11-26
"8879",2016-11-26 16:00:00,"Inner Lagoon",8.05446,23.75,34.3948,200.236627625,24.05138,"16:00",2016-11-26
"8880",2016-11-26 16:15:00,"Inner Lagoon",8.0558,23.72,34.3634,201.43910409375,23.9789,"16:15",2016-11-26
"8881",2016-11-26 16:30:00,"Inner Lagoon",8.05664,23.706,34.3826,201.325454,24.02172,"16:30",2016-11-26
"8882",2016-11-26 16:45:00,"Inner Lagoon",8.0566,23.73,34.3768,200.5867200625,23.90438,"16:45",2016-11-26
"8883",2016-11-26 17:00:00,"Inner Lagoon",8.05404,23.686,34.3968,199.49978815625,23.96674,"17:00",2016-11-26
"8884",2016-11-26 17:15:00,"Inner Lagoon",8.0498,23.66,34.40925,197.21186578125,23.80626,"17:15",2016-11-26
"8885",2016-11-26 17:30:00,"Inner Lagoon",8.04878,23.64,34.4014,195.97486159375,23.9161,"17:30",2016-11-26
"8886",2016-11-26 17:45:00,"Inner Lagoon",8.04904,23.61,34.4064,194.96805990625,23.70628,"17:45",2016-11-26
"8887",2016-11-26 18:00:00,"Inner Lagoon",8.04624,23.614,34.3922,194.0538015625,23.60918,"18:00",2016-11-26
"8888",2016-11-26 18:15:00,"Inner Lagoon",8.04154,23.558,34.4092,191.8643360625,23.81686,"18:15",2016-11-26
"8889",2016-11-26 18:30:00,"Inner Lagoon",8.04224,23.614,34.392,190.086983125,23.81232,"18:30",2016-11-26
"8890",2016-11-26 18:45:00,"Inner Lagoon",8.039375,23.6175,34.3715,189.181334625,23.68124,"18:45",2016-11-26
"8891",2016-11-26 19:00:00,"Inner Lagoon",8.04184,23.596,34.363,191.32231184375,23.77306,"19:00",2016-11-26
"8892",2016-11-26 19:15:00,"Inner Lagoon",8.029625,23.5675,34.392,185.43471509375,23.67768,"19:15",2016-11-26
"8893",2016-11-26 19:30:00,"Inner Lagoon",8.03728,23.444,34.4412,189.27562175,23.7588,"19:30",2016-11-26
"8894",2016-11-26 19:45:00,"Inner Lagoon",8.0342,23.554,34.3784,186.97927490625,23.76838,"19:45",2016-11-26
"8895",2016-11-26 20:00:00,"Inner Lagoon",8.03308,23.762,34.3494,188.22729625,23.61902,"20:00",2016-11-26
"8896",2016-11-26 20:15:00,"Inner Lagoon",8.04224,23.438,34.4188,191.27636615625,23.6505,"20:15",2016-11-26
"8897",2016-11-26 20:30:00,"Inner Lagoon",8.03892,23.482,34.38,188.62690596875,23.75144,"20:30",2016-11-26
"8898",2016-11-26 20:45:00,"Inner Lagoon",8.03564,23.518,34.3666,186.57476815625,23.76428,"20:45",2016-11-26
"8899",2016-11-26 21:00:00,"Inner Lagoon",8.03204,23.538,34.3552,186.57039959375,23.64208,"21:00",2016-11-26
"8900",2016-11-26 21:15:00,"Inner Lagoon",8.03598,23.372,34.4298,186.7488751875,23.67324,"21:15",2016-11-26
"8901",2016-11-26 21:30:00,"Inner Lagoon",8.03422,23.46,34.3912,187.786321125,23.67832,"21:30",2016-11-26
"8902",2016-11-26 21:45:00,"Inner Lagoon",8.03434,23.526,34.371,187.7856006875,23.710175,"21:45",2016-11-26
"8903",2016-11-26 22:00:00,"Inner Lagoon",8.03308,23.49,34.3936,187.0853665,23.80014,"22:00",2016-11-26
"8904",2016-11-26 22:15:00,"Inner Lagoon",8.03284,23.52,34.4112,186.3516918125,23.71076,"22:15",2016-11-26
"8905",2016-11-26 22:30:00,"Inner Lagoon",8.0353,23.56,34.37275,188.08853909375,23.71114,"22:30",2016-11-26
"8906",2016-11-26 22:45:00,"Inner Lagoon",8.04032,23.486,34.4058,190.070451125,23.72798,"22:45",2016-11-26
"8907",2016-11-26 23:00:00,"Inner Lagoon",8.0377,23.49,34.4106,187.9234300625,23.73832,"23:00",2016-11-26
"8908",2016-11-26 23:15:00,"Inner Lagoon",8.03978,23.53,34.4024,188.62101809375,23.74152,"23:15",2016-11-26
"8909",2016-11-26 23:30:00,"Inner Lagoon",8.0378,23.476,34.3952,188.277405375,23.64844,"23:30",2016-11-26
"8910",2016-11-26 23:45:00,"Inner Lagoon",8.03598,23.462,34.4188,187.5467588125,23.63402,"23:45",2016-11-26
"8911",2016-11-27 00:00:00,"Inner Lagoon",8.03768,23.542,34.3398,187.86583221875,23.62822,"00:00",2016-11-27
"8912",2016-11-27 00:15:00,"Inner Lagoon",8.03958,23.462,34.4244,187.86722515625,23.55626,"00:15",2016-11-27
"8913",2016-11-27 00:30:00,"Inner Lagoon",8.0376,23.546,34.3786,189.3173103125,23.6256,"00:30",2016-11-27
"8914",2016-11-27 00:45:00,"Inner Lagoon",8.03554,23.52,34.4192,188.05229578125,23.61786,"00:45",2016-11-27
"8915",2016-11-27 01:00:00,"Inner Lagoon",8.03394,23.504,34.4312,186.11527009375,23.61378,"01:00",2016-11-27
"8916",2016-11-27 01:15:00,"Inner Lagoon",8.03344,23.55,34.4128,185.3963700625,23.5558,"01:15",2016-11-27
"8917",2016-11-27 01:30:00,"Inner Lagoon",8.02716,23.54,34.4148,183.35710596875,23.62482,"01:30",2016-11-27
"8918",2016-11-27 01:45:00,"Inner Lagoon",8.02482,23.568,34.4358,181.212330125,23.50394,"01:45",2016-11-27
"8919",2016-11-27 02:00:00,"Inner Lagoon",8.0224,23.57,34.4416,180.1843464375,23.49898,"02:00",2016-11-27
"8920",2016-11-27 02:15:00,"Inner Lagoon",8.0233,23.57,34.4272,181.1782516875,23.66368,"02:15",2016-11-27
"8921",2016-11-27 02:30:00,"Inner Lagoon",8.02862,23.576,34.402,183.2527098125,23.6617,"02:30",2016-11-27
"8922",2016-11-27 02:45:00,"Inner Lagoon",8.0301,23.56,34.4476,185.14368740625,23.64792,"02:45",2016-11-27
"8923",2016-11-27 03:00:00,"Inner Lagoon",8.02982,23.55,34.4294,185.04314025,23.61022,"03:00",2016-11-27
"8924",2016-11-27 03:15:00,"Inner Lagoon",8.03182,23.556,34.4148,185.2447584375,23.59084,"03:15",2016-11-27
"8925",2016-11-27 03:30:00,"Inner Lagoon",8.03398,23.55,34.4156,186.12747365625,23.55978,"03:30",2016-11-27
"8926",2016-11-27 03:45:00,"Inner Lagoon",8.03308,23.55,34.3866,185.831746375,23.52768,"03:45",2016-11-27
"8927",2016-11-27 04:00:00,"Inner Lagoon",8.03252,23.55,34.3888,184.8788473125,23.51934,"04:00",2016-11-27
"8928",2016-11-27 04:15:00,"Inner Lagoon",8.03136,23.55,34.4026,183.42485478125,23.5061,"04:15",2016-11-27
"8929",2016-11-27 04:30:00,"Inner Lagoon",8.02992,23.56,34.4088,183.59117146875,23.4064,"04:30",2016-11-27
"8930",2016-11-27 04:45:00,"Inner Lagoon",8.032,23.56,34.4278,183.76367321875,23.43662,"04:45",2016-11-27
"8931",2016-11-27 05:00:00,"Inner Lagoon",8.02812,23.57,34.4548,182.3692951875,23.48804,"05:00",2016-11-27
"8932",2016-11-27 05:15:00,"Inner Lagoon",8.0273,23.564,34.4738,181.518701875,23.42624,"05:15",2016-11-27
"8933",2016-11-27 05:30:00,"Inner Lagoon",8.0257,23.56,34.4775,180.58265840625,23.4826,"05:30",2016-11-27
"8934",2016-11-27 05:45:00,"Inner Lagoon",8.0249,23.57,34.4894,180.6361215625,23.48162,"05:45",2016-11-27
"8935",2016-11-27 06:00:00,"Inner Lagoon",8.02504,23.57,34.4954,180.86611615625,23.43768,"06:00",2016-11-27
"8936",2016-11-27 06:15:00,"Inner Lagoon",8.0242,23.56,34.50175,180.65453415625,23.53974,"06:15",2016-11-27
"8937",2016-11-27 06:30:00,"Inner Lagoon",8.02728,23.53,34.4996,182.21316121875,23.55472,"06:30",2016-11-27
"8938",2016-11-27 06:45:00,"Inner Lagoon",8.03046,23.53,34.4732,184.17659428125,23.56942,"06:45",2016-11-27
"8939",2016-11-27 07:00:00,"Inner Lagoon",8.03038,23.53,34.4458,184.66129115625,23.5729,"07:00",2016-11-27
"8940",2016-11-27 07:15:00,"Inner Lagoon",8.03288,23.53,34.4454,185.762128125,23.5613,"07:15",2016-11-27
"8941",2016-11-27 07:30:00,"Inner Lagoon",8.0339,23.53,34.4672,185.98393853125,23.54012,"07:30",2016-11-27
"8942",2016-11-27 07:45:00,"Inner Lagoon",8.03372,23.54,34.452,186.42127265625,23.52838,"07:45",2016-11-27
"8943",2016-11-27 08:00:00,"Inner Lagoon",8.03505,23.5425,34.48425,187.3294961875,23.57566,"08:00",2016-11-27
"8944",2016-11-27 08:15:00,"Inner Lagoon",8.0366,23.55,34.4936,188.42757484375,23.55876,"08:15",2016-11-27
"8945",2016-11-27 08:30:00,"Inner Lagoon",8.03734,23.568,34.5084,188.0547158125,23.55866,"08:30",2016-11-27
"8946",2016-11-27 08:45:00,"Inner Lagoon",8.0372,23.55,34.5006,188.37828696875,23.41908,"08:45",2016-11-27
"8947",2016-11-27 09:00:00,"Inner Lagoon",8.03628,23.56,34.4994,188.560865375,23.43642,"09:00",2016-11-27
"8948",2016-11-27 09:15:00,"Inner Lagoon",8.03788,23.57,34.5052,189.43341528125,23.46576,"09:15",2016-11-27
"8949",2016-11-27 09:30:00,"Inner Lagoon",8.04286,23.584,34.5426,191.69966959375,23.68588,"09:30",2016-11-27
"8950",2016-11-27 09:45:00,"Inner Lagoon",8.04584,23.598,34.5042,194.860961625,23.47514,"09:45",2016-11-27
"8951",2016-11-27 10:00:00,"Inner Lagoon",8.04818,23.594,34.486,195.34818190625,23.50675,"10:00",2016-11-27
"8952",2016-11-27 10:15:00,"Inner Lagoon",8.04972,23.61,34.5124,195.25551440625,23.83118,"10:15",2016-11-27
"8953",2016-11-27 10:30:00,"Inner Lagoon",8.05104,23.612,34.5184,196.24796234375,23.52602,"10:30",2016-11-27
"8954",2016-11-27 10:45:00,"Inner Lagoon",8.0522,23.63,34.5538,196.695949875,23.88442,"10:45",2016-11-27
"8955",2016-11-27 11:00:00,"Inner Lagoon",8.05228,23.646,34.5446,197.30123996875,23.92752,"11:00",2016-11-27
"8956",2016-11-27 11:15:00,"Inner Lagoon",8.05692,23.67,34.557,198.59909059375,23.51778,"11:15",2016-11-27
"8957",2016-11-27 11:30:00,"Inner Lagoon",8.05596,23.72,34.558,199.99415453125,24.00364,"11:30",2016-11-27
"8958",2016-11-27 11:45:00,"Inner Lagoon",8.05666,23.78,34.586,201.22600525,23.51418,"11:45",2016-11-27
"8959",2016-11-27 12:00:00,"Inner Lagoon",8.0593,23.814,34.5922,201.17012546875,23.54194,"12:00",2016-11-27
"8960",2016-11-27 12:15:00,"Inner Lagoon",8.057225,23.895,34.60575,200.76857596875,23.51676,"12:15",2016-11-27
"8961",2016-11-27 12:30:00,"Inner Lagoon",8.05946,23.83,34.55,201.45473015625,24.12046,"12:30",2016-11-27
"8962",2016-11-27 12:45:00,"Inner Lagoon",8.05656,23.87,34.5684,201.4029689375,23.54504,"12:45",2016-11-27
"8963",2016-11-27 13:00:00,"Inner Lagoon",8.0613,23.9,34.598,202.777462125,23.53356,"13:00",2016-11-27
"8964",2016-11-27 13:15:00,"Inner Lagoon",8.06056,23.89,34.6152,203.4571218125,23.60648,"13:15",2016-11-27
"8965",2016-11-27 13:30:00,"Inner Lagoon",8.06062,23.89,34.6274,204.1627724375,24.19278,"13:30",2016-11-27
"8966",2016-11-27 13:45:00,"Inner Lagoon",8.06312,23.89,34.6204,204.49918725,24.1496,"13:45",2016-11-27
"8967",2016-11-27 14:00:00,"Inner Lagoon",8.06386,23.89,34.6098,203.92482046875,24.1544,"14:00",2016-11-27
"8968",2016-11-27 14:15:00,"Inner Lagoon",8.06148,23.88,34.606,203.152165375,23.74134,"14:15",2016-11-27
"8969",2016-11-27 14:30:00,"Inner Lagoon",8.0616,23.876,34.5782,203.23695884375,23.65706,"14:30",2016-11-27
"8970",2016-11-27 14:45:00,"Inner Lagoon",8.06156,23.868,34.577,203.3162883125,23.58332,"14:45",2016-11-27
"8971",2016-11-27 15:00:00,"Inner Lagoon",8.06022,23.858,34.5728,202.41225746875,24.15364,"15:00",2016-11-27
"8972",2016-11-27 15:15:00,"Inner Lagoon",8.06054,23.85,34.557,203.082426375,23.7003,"15:15",2016-11-27
"8973",2016-11-27 15:30:00,"Inner Lagoon",8.060025,23.8325,34.538,202.93436609375,24.10786,"15:30",2016-11-27
"8974",2016-11-27 15:45:00,"Inner Lagoon",8.06628,23.804,34.521,203.02361721875,23.745,"15:45",2016-11-27
"8975",2016-11-27 16:00:00,"Inner Lagoon",8.05986,23.748,34.4714,201.1984495625,24.18272,"16:00",2016-11-27
"8976",2016-11-27 16:15:00,"Inner Lagoon",8.0575,23.73,34.4984,199.28959315625,23.722,"16:15",2016-11-27
"8977",2016-11-27 16:30:00,"Inner Lagoon",8.0552,23.73,34.4982,197.71333765625,23.70506,"16:30",2016-11-27
"8978",2016-11-27 16:45:00,"Inner Lagoon",8.05436,23.71,34.5064,196.73322840625,23.72964,"16:45",2016-11-27
"8979",2016-11-27 17:00:00,"Inner Lagoon",8.05078,23.7,34.501,195.5329165,23.68498,"17:00",2016-11-27
"8980",2016-11-27 17:15:00,"Inner Lagoon",8.04674,23.672,34.5066,193.08799025,24.20442,"17:15",2016-11-27
"8981",2016-11-27 17:30:00,"Inner Lagoon",8.04215,23.64,34.52975,189.8136925,23.64052,"17:30",2016-11-27
"8982",2016-11-27 17:45:00,"Inner Lagoon",8.04112,23.638,34.526,188.83156009375,23.61146,"17:45",2016-11-27
"8983",2016-11-27 18:00:00,"Inner Lagoon",8.04242,23.62,34.5502,187.54541115625,24.1211,"18:00",2016-11-27
"8984",2016-11-27 18:15:00,"Inner Lagoon",8.03562,23.566,34.5892,184.8113735,24.08234,"18:15",2016-11-27
"8985",2016-11-27 18:30:00,"Inner Lagoon",8.03196,23.65,34.5178,184.61944003125,23.61388,"18:30",2016-11-27
"8986",2016-11-27 18:45:00,"Inner Lagoon",8.03604,23.59,34.5444,187.26869390625,24.0081,"18:45",2016-11-27
"8987",2016-11-27 19:00:00,"Inner Lagoon",8.03264,23.532,34.5654,188.46365815625,23.9673,"19:00",2016-11-27
"8988",2016-11-27 19:15:00,"Inner Lagoon",8.03202,23.578,34.552,185.69920775,23.90676,"19:15",2016-11-27
"8989",2016-11-27 19:30:00,"Inner Lagoon",8.02778,23.582,34.5474,184.75212071875,23.87886,"19:30",2016-11-27
"8990",2016-11-27 19:45:00,"Inner Lagoon",8.02682,23.55,34.5386,183.1619860625,23.8503,"19:45",2016-11-27
"8991",2016-11-27 20:00:00,"Inner Lagoon",8.028,23.584,34.5214,184.47982259375,23.7619,"20:00",2016-11-27
"8992",2016-11-27 20:15:00,"Inner Lagoon",8.03072,23.57,34.5252,186.862404125,23.43872,"20:15",2016-11-27
"8993",2016-11-27 20:30:00,"Inner Lagoon",8.0315,23.616,34.504,186.833425,23.7794,"20:30",2016-11-27
"8994",2016-11-27 20:45:00,"Inner Lagoon",8.03382,23.628,34.5056,188.55048896875,23.75022,"20:45",2016-11-27
"8995",2016-11-27 21:00:00,"Inner Lagoon",8.0349,23.642,34.5108,187.49865371875,23.53916,"21:00",2016-11-27
"8996",2016-11-27 21:15:00,"Inner Lagoon",8.03634,23.682,34.4948,188.43406040625,23.3716,"21:15",2016-11-27
"8997",2016-11-27 21:30:00,"Inner Lagoon",8.036,23.552,34.555,188.6070250625,23.46096,"21:30",2016-11-27
"8998",2016-11-27 21:45:00,"Inner Lagoon",8.03362,23.578,34.546,185.90455453125,23.7229,"21:45",2016-11-27
"8999",2016-11-27 22:00:00,"Inner Lagoon",8.03292,23.538,34.5604,184.459149875,23.70928,"22:00",2016-11-27
"9000",2016-11-27 22:15:00,"Inner Lagoon",8.02854,23.55,34.562,182.2748041875,23.52144,"22:15",2016-11-27
"9001",2016-11-27 22:30:00,"Inner Lagoon",8.03308,23.56,34.5698,183.73081575,23.559375,"22:30",2016-11-27
"9002",2016-11-27 22:45:00,"Inner Lagoon",8.03502,23.586,34.5682,184.864620125,23.6685,"22:45",2016-11-27
"9003",2016-11-27 23:00:00,"Inner Lagoon",8.03512,23.59,34.5732,185.96274115625,23.65802,"23:00",2016-11-27
"9004",2016-11-27 23:15:00,"Inner Lagoon",8.03726,23.616,34.5652,186.48848659375,23.5309,"23:15",2016-11-27
"9005",2016-11-27 23:30:00,"Inner Lagoon",8.0379,23.59,34.5826,186.73481384375,23.47718,"23:30",2016-11-27
"9006",2016-11-27 23:45:00,"Inner Lagoon",8.03948,23.6,34.5794,186.37534771875,23.46122,"23:45",2016-11-27
"9007",2016-11-28 00:00:00,"Inner Lagoon",8.039525,23.58,34.58225,186.484428375,23.68624,"00:00",2016-11-28
"9008",2016-11-28 00:15:00,"Inner Lagoon",8.0403,23.588,34.5754,186.69500509375,23.46388,"00:15",2016-11-28
"9009",2016-11-28 00:30:00,"Inner Lagoon",8.03954,23.59,34.5746,186.75945446875,23.76098,"00:30",2016-11-28
"9010",2016-11-28 00:45:00,"Inner Lagoon",8.03774,23.58,34.5904,185.67331403125,23.76898,"00:45",2016-11-28
"9011",2016-11-28 01:00:00,"Inner Lagoon",8.037075,23.5675,34.617,184.828920625,23.7846,"01:00",2016-11-28
"9012",2016-11-28 01:15:00,"Inner Lagoon",8.03568,23.58,34.6018,185.032636375,23.77768,"01:15",2016-11-28
"9013",2016-11-28 01:30:00,"Inner Lagoon",8.03706,23.55,34.6152,184.574905375,23.53844,"01:30",2016-11-28
"9014",2016-11-28 01:45:00,"Inner Lagoon",8.03794,23.56,34.6082,185.85833759375,23.5667,"01:45",2016-11-28
"9015",2016-11-28 02:00:00,"Inner Lagoon",8.03716,23.572,34.5698,185.9575998125,23.75046,"02:00",2016-11-28
"9016",2016-11-28 02:15:00,"Inner Lagoon",8.0348,23.51,34.5636,185.29814421875,23.74754,"02:15",2016-11-28
"9017",2016-11-28 02:30:00,"Inner Lagoon",8.02968,23.512,34.548,182.3145953125,23.57546,"02:30",2016-11-28
"9018",2016-11-28 02:45:00,"Inner Lagoon",8.02976,23.542,34.5308,183.82411684375,23.55806,"02:45",2016-11-28
"9019",2016-11-28 03:00:00,"Inner Lagoon",8.02882,23.518,34.5388,181.4482751875,23.75462,"03:00",2016-11-28
"9020",2016-11-28 03:15:00,"Inner Lagoon",8.02588,23.56,34.512,181.241861625,23.75208,"03:15",2016-11-28
"9021",2016-11-28 03:30:00,"Inner Lagoon",8.02552,23.556,34.513,181.86860678125,23.55096,"03:30",2016-11-28
"9022",2016-11-28 03:45:00,"Inner Lagoon",8.0247,23.564,34.5184,181.17370296875,23.79302,"03:45",2016-11-28
"9023",2016-11-28 04:00:00,"Inner Lagoon",8.0275,23.58,34.5315,182.8292801875,23.8455,"04:00",2016-11-28
"9024",2016-11-28 04:15:00,"Inner Lagoon",8.03016,23.56,34.5386,184.60153896875,23.54696,"04:15",2016-11-28
"9025",2016-11-28 04:30:00,"Inner Lagoon",8.02844,23.56,34.5348,182.2604435,23.55608,"04:30",2016-11-28
"9026",2016-11-28 04:45:00,"Inner Lagoon",8.02352,23.54,34.5362,180.59689146875,23.87182,"04:45",2016-11-28
"9027",2016-11-28 05:00:00,"Inner Lagoon",8.02176,23.55,34.544,179.605043875,23.87492,"05:00",2016-11-28
"9028",2016-11-28 05:15:00,"Inner Lagoon",8.02346,23.538,34.5444,180.7706240625,23.86838,"05:15",2016-11-28
"9029",2016-11-28 05:30:00,"Inner Lagoon",8.0243,23.522,34.5444,181.90589115625,23.563375,"05:30",2016-11-28
