FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWg.d,BWx,BWx.d,BWg.dSA,BWg.dAFDW,BWx.dSA,BWx.dAFDW,LE,NP,R,GP,GPSA,GPAFDW,NPSA,NPAFDW,RSA,RAFDW,P_RSA,P_RAFDW,F0,FM,Yield,PercentLipids,TotalLipids,PropLipids,Final.prey.SA,Extension,Angle,Simpson
2157,57,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2158,57,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2163,57,Outer Bay,Outer Bay,PCOM,PHY8,6,104,21.72373,4.787391484,0.036319742,106.8192982,0.61039599,0.001671893,0.000349228,0.028098121,0.005869192,0.012634286,0.50179752,0.213323292,0.715120812,0.032918878,0.006876162,0.02309905,0.004824976,0.009819828,0.002051186,3.352286594,3.352286594,,,,NA,NA,NA,25.25655892,NA,NA,NA
2169,57,Outer Bay,Inner Bay,PCOM,PHY4,6,212.533334,50.0065,4.250114165,0.042334784,43.63677932,0.252235719,0.000846586,0.000199191,0.005044059,0.001186805,0.006855491,0.59192561,0.339891247,0.931816857,0.018633915,0.004384333,0.011836973,0.002785095,0.006796941,0.001599237,2.74151472,2.74151472,,,,NA,NA,NA,19.94407394,NA,NA,NA
2177,57,Outer Bay,Inner Bay,PCOM,PHY4,6,294.444445,50.44042,5.837470128,0.038537912,69.69333681,0.402851658,0.000764028,0.000130883,0.007986683,0.001368175,0.003722543,0.558308231,0.275879599,0.83418783,0.016538083,0.002833091,0.011068667,0.001896141,0.005469415,0.00093695,3.023738736,3.023738736,,,,29.49523439,0.05140625,0.294952344,,NA,NA,NA
2179,57,Outer Bay,Outer Bay,PCOM,PHY8,6,233.138889,21.45253,10.86766405,0.028293069,29.66800833,0.169531476,0.001318869,0.000121357,0.007902633,0.000727169,0.007434286,0.81494171,0.302220688,1.117162398,0.052076021,0.004791832,0.03798814,0.00349552,0.014087881,0.001296312,3.696511994,3.696511994,,,,NA,NA,NA,,NA,NA,NA
2183,57,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2185,57,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2192,57,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2199,57,Outer Bay,Inner Bay,PCOM,PHY4,6,125.5,17.43199,7.199407526,0.014754711,59.21911784,0.342307039,0.000846416,0.000117567,0.019636716,0.002727546,0.005768786,0.381102518,0.158896495,0.539999013,0.030977474,0.004302781,0.02186225,0.003036673,0.009115224,0.001266108,3.398432502,3.398432502,,,,NA,NA,NA,,NA,NA,NA
2200,57,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2211,54,Outer Bay,Inner Bay,PCOM,PHY4,6,175.333333,21.58474,8.1230227,0.036630035,117.6318832,0.679953082,0.001697034,0.000208917,0.031501565,0.003878059,0.007057803,0.452832838,0.251285195,0.704118033,0.032621103,0.004015882,0.020979305,0.002582697,0.011641799,0.001433186,2.80206732,2.80206732,,,,NA,NA,NA,8.277452805,NA,NA,NA
2213,54,Outer Bay,Outer Bay,PCOM,PHY8,6,308.977777,32.99887,9.363283561,0.067382944,189.0456709,1.080260976,0.002041977,0.000218083,0.032736302,0.003496242,0.009211429,0.766155195,0.355025817,1.121181012,0.033976346,0.003628678,0.023217619,0.002479645,0.010758726,0.001149034,3.158026708,3.158026708,,,,NA,NA,NA,,NA,NA,NA
2215,54,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2219,54,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2224,54,Outer Bay,Inner Bay,PCOM,PHY4,6,232.699999,40.96876,5.679937567,0.040611027,119.0944416,0.688407177,0.000991268,0.000174521,0.016803222,0.002958346,0.007132948,0.397746506,0.253075135,0.650821641,0.015885803,0.002796827,0.009708532,0.001709267,0.006177271,0.00108756,2.571653833,2.571653833,,,,NA,NA,NA,,NA,NA,NA
2227,54,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2230,54,Outer Bay,Inner Bay,PCOM,PHY4,6,171.333333,18.18457,9.421907309,0.026361821,144.0966057,0.832928356,0.001449681,0.000153863,0.045804127,0.00486145,0.007924855,0.305217589,0.173699015,0.478916604,0.026336427,0.002795233,0.016784427,0.001781426,0.009552,0.001013807,2.757163614,2.757163614,,,,NA,NA,NA,,NA,NA,NA
2232,54,Outer Bay,Outer Bay,PCOM,PHY8,6,219.88889,33.56161,6.551798022,0.050552872,188.5305862,1.077317635,0.001506271,0.000229902,0.032099701,0.004899373,0.008262857,0.681214807,0.299695947,0.980910754,0.029227166,0.004460938,0.020297441,0.003097996,0.008929725,0.001362943,3.273019752,3.273019752,,,,NA,NA,NA,,NA,NA,NA
2243,54,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2246,54,Outer Bay,Outer Bay,PCOM,PHY8,6,127.5,14.35387,8.882621899,0.028286058,157.4304036,0.899602307,0.001970622,0.000221851,0.062673154,0.007055704,0.006491429,0.269409533,0.154213336,0.423622869,0.029512798,0.003322532,0.018769122,0.002113016,0.010743677,0.001209516,2.746992446,2.746992446,,,,NA,NA,NA,1.950693437,NA,NA,NA
2249,54,Outer Bay,Inner Bay,PCOM,PHY4,6,226.31111,28.69696,7.886239867,0.037534636,108.1850153,0.625346909,0.001307966,0.000165854,0.021791399,0.002763218,0.00666474,0.504539623,0.306660096,0.811199719,0.028267793,0.003584445,0.01758164,0.002229407,0.010686153,0.001355038,2.645273153,2.645273153,,,,24.05385917,0.0289,0.240538592,,2.166,9.901,3.70355202
2253,54,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2258,54,Outer Bay,Inner Bay,PCOM,PHY4,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA
2265,54,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2266,54,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2267,54,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2270,54,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2273,54,Outer Bay,Outer Bay,PCOM,PHY8,6,212.2,29.10376,7.291154133,0.054930791,133.8349119,0.764770926,0.001887412,0.000258863,0.026277393,0.00360401,0.009662857,0.63463343,0.331362747,0.965996177,0.033191456,0.004552291,0.021805891,0.002990732,0.011385565,0.001561559,2.915222625,2.915222625,,,,45.76409045,0.0694125,0.457640904,,1.777,15.806,1.828048538
2274,54,Outer Bay,Outer Bay,PCOM,PHY7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA
2279,54,Outer Bay,Outer Bay,PCOM,PHY8,6,207.4,22.31359,9.294784031,0.046365838,219.8916212,1.25652355,0.002077919,0.000223558,0.05631203,0.006058455,NA,0.395403299,0.229379559,0.624782858,0.028000105,0.003012454,0.017720291,0.001906477,0.010279814,0.001105977,2.723794835,2.723794835,,,,NA,NA,NA,,NA,NA,NA
2284,49,Outer Bay,Outer Bay,PCOM,PHY8,6,84.888889,25.52392,3.325856256,0.033313737,64.30399598,0.367451406,0.001305197,0.000392439,0.014396355,0.004328616,0.006302857,0.563182194,0.243822559,0.807004753,0.031617587,0.0095066,0.022064879,0.006634345,0.009552708,0.002872255,3.309803475,3.309803475,,,,NA,NA,NA,18.10066792,NA,NA,NA
2285,49,Outer Bay,Inner Bay,PCOM,PHY4,6,90.8,23.86621,3.80454207,0.022498972,43.94446944,0.254014275,0.000942712,0.000247786,0.01064326,0.002797514,0.003132948,0.313541451,0.191009724,0.504551175,0.021140817,0.005556731,0.013137463,0.0034531,0.008003354,0.002103631,2.641494707,2.641494707,,,,NA,NA,NA,19.52551327,NA,NA,NA
2287,49,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2288,49,Outer Bay,Outer Bay,PCOM,PHY8,6,516.055554,75.06199,6.875058255,0.11289073,153.6167879,0.877810216,0.001503967,0.000218757,0.01169447,0.001700999,0.011342857,1.451350403,0.654399246,2.105749649,0.028053475,0.004080471,0.019335357,0.002812392,0.008718117,0.001268079,3.217836301,3.217836301,,,,NA,NA,NA,,NA,NA,NA
2289,49,Outer Bay,Outer Bay,PCOM,PHY8,6,296.666666,33.73789,8.793278596,0.057966636,159.4556956,0.911175404,0.001718146,0.000195393,0.02700748,0.003071378,0.009588571,0.800046766,0.355607857,1.155654623,0.034253909,0.003895465,0.023713598,0.002696787,0.010540311,0.001198678,3.249800589,3.249800589,,,,NA,NA,NA,,NA,NA,NA
2291,49,Outer Bay,Inner Bay,PCOM,PHY4,6,294.444445,54.46435,5.406186707,0.045573127,63.73199933,0.368393059,0.000836752,0.000154777,0.00676393,0.001251146,0.004439306,0.415735413,0.224763914,0.640499327,0.011759974,0.002175281,0.007633166,0.001411932,0.004126808,0.000763349,2.849653735,2.849653735,,,,40.42820423,0.1046875,0.404282042,,0.467,11.101,1
2297,49,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2302,49,Outer Bay,Inner Bay,PCOM,PHY4,6,375.055555,50.22007,7.468240387,0.067904365,90.20976982,0.521443756,0.001352136,0.000181051,0.010383175,0.001390311,0.010560694,1.102996553,0.466576515,1.569573068,0.0312539,0.004184908,0.021963262,0.002940888,0.009290638,0.00124402,3.364020729,3.364020729,,,,NA,NA,NA,,NA,NA,NA
2309,49,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2314,49,Outer Bay,Inner Bay,PCOM,PHY4,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2319,49,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2323,49,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2326,49,Outer Bay,Outer Bay,PCOM,PHY8,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2328,49,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2329,49,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2349,49,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2353,49,Outer Bay,Inner Bay,PCOM,PHY4,6,187.2,34.29724,5.458165147,0.046508287,104.0807,0.601622544,0.001356036,0.000248442,0.017541427,0.003213796,0.008710983,0.607831185,0.32872384,0.936555025,0.027307009,0.005002965,0.017722452,0.003246961,0.009584557,0.001756003,2.84906329,2.84906329,,,,NA,NA,NA,,NA,NA,NA
2355,49,Outer Bay,Outer Bay,PCOM,PHY8,6,338.799999,22.61869,14.97876309,0.075530282,136.9093049,0.782338885,0.003339286,0.000222935,0.034588161,0.002309147,0.014085714,1.134401979,0.447285385,1.581687364,0.069928336,0.004668499,0.050153301,0.003348294,0.019775035,0.001320205,3.536192813,3.536192813,,,,23.99606471,0.046725,0.239960647,,0.994,30.114,2.449295481
2356,49,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2358,49,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2364,47,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2373,47,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,28.05429975,NA,NA,NA
2374,47,Outer Bay,Inner Bay,PCOM,PHY4,6,112.816666,24.52387,4.600279891,0.032128421,63.62196701,0.367757035,0.001310088,0.000284784,0.014995881,0.003259776,0.005543353,0.485543719,0.278823872,0.764367591,0.03116831,0.006775307,0.019798821,0.00430383,0.011369489,0.002471478,2.741399384,2.741399384,,,,NA,NA,NA,,NA,NA,NA
2376,47,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2377,47,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2380,47,Outer Bay,Outer Bay,PCOM,PHY8,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA
2387,47,Outer Bay,Inner Bay,PCOM,PHY4,6,245.000001,34.62946,7.074900995,0.03542205,49.05403549,0.283549338,0.001022888,0.00014458,0.008188096,0.001157344,0.007560694,0.477348299,0.303937824,0.781286123,0.022561314,0.003188923,0.013784457,0.00194836,0.008776857,0.001240563,2.570545886,2.570545886,,,,37.72594939,0.05355,0.377259494,,0.689,12.028,1.898876404
2388,47,Outer Bay,Outer Bay,PCOM,PHY8,6,235.472223,38.8873,6.05524742,0.061386324,116.7545853,0.667169059,0.00157857,0.000260695,0.017156477,0.002833324,0.010834286,1.097600389,0.406190624,1.503791013,0.038670492,0.006386278,0.028225163,0.004661273,0.010445329,0.001725004,3.702180514,3.702180514,,,,27.62725728,0.050640625,0.276272573,,2.402,23.577,2.681376677
2392,47,Outer Bay,Inner Bay,PCOM,PHY4,6,113.888889,22.5136,5.058670715,0.022210096,69.72924533,0.403059222,0.000986519,0.000195015,0.017902922,0.003539057,0.007236994,0.19457274,0.145249198,0.339821938,0.015094074,0.002983802,0.008642453,0.001708444,0.00645162,0.001275359,2.339578756,2.339578756,,,,NA,NA,NA,,NA,NA,NA
2393,47,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2396,47,Outer Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2397,47,Outer Bay,Inner Bay,PCOM,PHY4,6,63.016666,22.94752,2.746120975,0.016921759,51.81581114,0.299513359,0.000737411,0.000268528,0.013052101,0.004752923,0.002971098,0.236089216,0.143661981,0.379751197,0.016548681,0.006026203,0.010288224,0.003746457,0.006260458,0.002279746,2.643366006,2.643366006,,,,NA,NA,NA,36.37284842,NA,NA,NA
2401,47,Outer Bay,Outer Bay,PCOM,PHY8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA
2403,47,Outer Bay,Outer Bay,PCOM,PHY8,6,64.711111,17.68285,3.659540798,0.024718586,147.8059351,0.844605343,0.001397885,0.000381984,0.047764096,0.013051937,0.00932,0.364922247,0.151900523,0.51682277,0.029227346,0.007986616,0.020637072,0.005639252,0.008590274,0.002347364,3.402376501,3.402376501,,,,NA,NA,NA,38.68154737,NA,NA,NA
2408,47,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2412,47,Outer Bay,Inner Bay,PCOM,PHY4,6,199.333334,31.9378,6.241298211,0.035721404,53.93864357,0.311784067,0.001118468,0.000179204,0.009762227,0.001564134,0.005797688,0.274626144,0.241715237,0.516341381,0.016167093,0.002590341,0.008598781,0.001377723,0.007568312,0.001212618,2.136155699,2.136155699,,,,NA,NA,NA,,NA,NA,NA
2423,47,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2426,47,Outer Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2443,154,Inner Bay,Outer Bay,PCOM,PHY8,6,292.444444,34.95151,8.367147628,0.07013977,146.1789941,0.835308538,0.002006774,0.00023984,0.023899069,0.002856298,0.007034286,0.733008177,0.397990567,1.130998744,0.032359081,0.003867397,0.020972146,0.002506487,0.011386935,0.00136091,2.84177274,2.84177274,,,,NA,NA,NA,,NA,NA,NA
2445,154,Inner Bay,Outer Bay,PCOM,PHY8,6,446.333332,35.94817,12.41602374,0.08531028,205.2297433,1.17274139,0.002373147,0.000191136,0.032623118,0.002627501,0.0098,0.453154161,0.259497042,0.712651203,0.019824408,0.001596679,0.012605764,0.001015282,0.007218644,0.000581397,2.746278715,2.746278715,,,,31.66573946,0.068046875,0.316657395,,2.793,12.004,2.580839813
2448,154,Inner Bay,Inner Bay,PCOM,PHY4,6,210.388889,25.3951,8.284625341,0.033418777,42.15152955,0.24365046,0.001315954,0.000158843,0.009594389,0.001158096,0.006724138,0.430215399,0.256568712,0.686784111,0.027043962,0.003264355,0.016940882,0.002044858,0.010103079,0.001219497,2.67680383,2.67680383,,,,NA,NA,NA,,NA,NA,NA
2449,154,Inner Bay,Outer Bay,PCOM,PHY8,6,221.888889,33.39889,6.643600701,0.048479515,97.55834593,0.557476263,0.001451531,0.000218486,0.016691461,0.002512412,0.01012069,0.81025503,0.368676723,1.178931753,0.035298531,0.005313163,0.024259939,0.003651625,0.011038592,0.001661538,3.197738505,3.197738505,,,,NA,NA,NA,,NA,NA,NA
2452,154,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2462,154,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2473,154,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2476,154,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2478,154,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2483,154,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2486,154,Inner Bay,Inner Bay,PCOM,PHY4,6,140.55556,38.39575,3.660706198,0.039386571,60.45160217,0.349431227,0.001025805,0.000280221,0.009100779,0.002486072,0.004225434,0.856177602,0.401522534,1.257700136,0.032756233,0.008948064,0.02229876,0.006091382,0.010457473,0.002856682,3.132327652,3.132327652,,,,NA,NA,NA,,NA,NA,NA
2490,154,Inner Bay,Outer Bay,PCOM,PHY8,6,249.166667,36.8533,6.761040857,0.056022464,170.2070012,0.972611436,0.001520148,0.000224839,0.026391434,0.003903457,0.007805714,0.746770893,0.365327347,1.11209824,0.030176354,0.004463271,0.020263339,0.002997074,0.009913016,0.001466197,3.044114406,3.044114406,,,,NA,NA,NA,,NA,NA,NA
2493,154,Inner Bay,Inner Bay,PCOM,PHY4,6,150.5,25.33408,5.940614382,0.037903391,66.68458556,0.385460032,0.001496142,0.00025185,0.015215079,0.002561196,0.007271676,0.455515541,0.315547201,0.771062742,0.03043579,0.00512334,0.017980347,0.003026681,0.012455443,0.002096659,2.443573385,2.443573385,,,,NA,NA,NA,24.42033287,NA,NA,NA
2494,154,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2495,154,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,,NA,NA,NA
2497,154,Inner Bay,Inner Bay,PCOM,PHY4,6,122.966666,22.01188,5.586377265,0.031223476,54.82826564,0.316926391,0.001418483,0.000253918,0.01439797,0.002577336,0.00766474,0.409583854,0.243074553,0.652658407,0.02965028,0.005307604,0.0186074,0.003330853,0.01104288,0.001976752,2.685013297,2.685013297,,,,NA,NA,NA,,NA,NA,NA
2500,154,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2501,154,Inner Bay,Inner Bay,PCOM,PHY4,6,219.527777,33.09718,6.632824216,0.044316725,59.10025488,0.34161997,0.001338988,0.000201873,0.010321724,0.001556158,0.00566474,0.601820306,0.339760374,0.94158068,0.02844897,0.004289119,0.018183432,0.002741431,0.010265538,0.001547687,2.77130811,2.77130811,,,,NA,NA,NA,,NA,NA,NA
2506,154,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2512,154,Inner Bay,Outer Bay,PCOM,PHY8,6,226.5,25.47307,8.89174332,0.04849169,170.4296106,0.973883489,0.001903645,0.000214091,0.038231885,0.004299706,0.00608,0.572645991,0.311046553,0.883692544,0.034691246,0.003901512,0.022480447,0.002528238,0.0122108,0.001373274,2.841029857,2.841029857,,,,NA,NA,NA,,NA,NA,NA
2524,158,Inner Bay,Outer Bay,PCOM,PHY8,6,159.222222,17.26588,9.221784352,0.025657998,210.0241438,1.200137965,0.001486052,0.000161146,0.069509227,0.007537503,0.007108571,0.330092967,0.161904798,0.491997765,0.028495377,0.003090007,0.019118224,0.002073159,0.009377153,0.001016848,3.038809048,3.038809048,,,,NA,NA,NA,,NA,NA,NA
2527,158,Inner Bay,Outer Bay,PCOM,PHY8,6,161.805555,22.79836,7.097245372,0.030899691,76.30182634,0.436010436,0.001355347,0.000190968,0.01912464,0.002694657,0.00336,0.565121827,0.246269019,0.811390846,0.035589878,0.005014604,0.024787828,0.003492598,0.01080205,0.001522006,3.29473374,3.29473374,,,,NA,NA,NA,,NA,NA,NA
2540,158,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2543,158,Inner Bay,Outer Bay,PCOM,PHY8,6,181.827778,26.22565,6.933203867,0.041940217,143.4868232,0.819924703,0.001599206,0.000230659,0.031264228,0.004509348,0.007525714,0.763288141,0.290244989,1.05353313,0.04017186,0.005794126,0.029104641,0.004197863,0.011067218,0.001596263,3.629806439,3.629806439,,,,NA,NA,NA,,NA,NA,NA
2545,158,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2556,158,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2557,158,Inner Bay,Outer Bay,PCOM,PHY8,6,187.555556,16.276,11.52344286,0.018070322,51.48377312,0.294192989,0.001110243,9.63E-05,0.018075264,0.001568565,0.004497143,0.444342784,0.181488087,0.625830871,0.038451147,0.003336776,0.027300491,0.002369126,0.011150657,0.00096765,3.448330308,3.448330308,,,,32.1550173,0.02175,0.321550173,24.28934218,0.484,24.715,2.876636294
2558,158,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2571,158,Inner Bay,Inner Bay,PCOM,PHY4,6,152.211111,23.38144,6.509911751,0.027227122,83.33310694,0.48169426,0.001164476,0.000178877,0.020601565,0.003164646,0.007300578,0.227553895,0.142391242,0.369945137,0.015822171,0.002430474,0.009732245,0.001494989,0.006089926,0.000935485,2.598089123,2.598089123,,,,NA,NA,NA,20.27248963,NA,NA,NA
2573,158,Inner Bay,Inner Bay,PCOM,PHY3,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2574,158,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2583,158,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
2585,158,Inner Bay,Inner Bay,PCOM,PHY4,6,72.444445,17.75743,4.079669468,NA,NA,NA,NA,NA,NA,NA,0.00133526,0.294035927,0.150424602,0.444460529,0.025029553,0.006135191,0.016558473,0.004058778,0.00847108,0.002076413,2.954706365,2.954706365,,,,27.95110244,0.0097,0.279511024,,0.928,54.728,1.460525066
2588,158,Inner Bay,Outer Bay,PCOM,PHY7,6,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,,NA,NA,NA
